run_id,timestamp,topology,src_node,dst_node,noise_level,error_correction,policy_name,seed,path_taken,num_hops,num_epr_attempts,purification_rounds,final_fidelity,latency_s,success,wall_time_s,notes
314,2025-12-01T10:41:17.726099,linear_5,N1,N5,0.05,purify_single,shortest,20251514,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
315,2025-12-01T10:41:17.726099,linear_5,N1,N5,0.05,purify_single,shortest,20251515,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
316,2025-12-01T10:41:17.727101,linear_5,N1,N5,0.05,purify_single,shortest,20251516,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
317,2025-12-01T10:41:17.727617,linear_5,N1,N5,0.05,purify_single,shortest,20251517,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
318,2025-12-01T10:41:17.728120,linear_5,N1,N5,0.05,purify_single,shortest,20251518,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
319,2025-12-01T10:41:17.728623,linear_5,N1,N5,0.05,purify_single,shortest,20251519,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
320,2025-12-01T10:41:17.729126,linear_5,N1,N5,0.05,purify_single,shortest,20251520,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
321,2025-12-01T10:41:17.730128,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251521,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
322,2025-12-01T10:41:17.730660,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251522,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
323,2025-12-01T10:41:17.731162,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251523,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
324,2025-12-01T10:41:17.731666,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251524,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
325,2025-12-01T10:41:17.732683,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251525,N1-N2-N3-N4-N5,4,8,1,0.29319,0.07,0,0.0005,failed
326,2025-12-01T10:41:17.733779,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251526,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
327,2025-12-01T10:41:17.735045,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251527,N1-N2-N3-N4-N5,4,8,1,0.36704,0.07,0,0.0,failed
328,2025-12-01T10:41:17.736051,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251528,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
329,2025-12-01T10:41:17.736554,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251529,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
330,2025-12-01T10:41:17.736554,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251530,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
331,2025-12-01T10:41:17.737558,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251531,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
332,2025-12-01T10:41:17.738078,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251532,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
333,2025-12-01T10:41:17.739084,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251533,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
334,2025-12-01T10:41:17.739586,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251534,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
335,2025-12-01T10:41:17.740090,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251535,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
336,2025-12-01T10:41:17.740592,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251536,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
337,2025-12-01T10:41:17.741095,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251537,N1-N2-N3-N4-N5,4,8,1,0.2497,0.07,0,0.0,failed
338,2025-12-01T10:41:17.741599,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251538,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
339,2025-12-01T10:41:17.742104,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251539,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
340,2025-12-01T10:41:17.743124,linear_5,N1,N5,0.05,purify_single,hybrid_rule,20251540,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
341,2025-12-01T10:41:17.743627,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251541,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
342,2025-12-01T10:41:17.744130,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251542,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
343,2025-12-01T10:41:17.744130,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251543,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
344,2025-12-01T10:41:17.745133,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251544,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
345,2025-12-01T10:41:17.745648,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251545,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
346,2025-12-01T10:41:17.746151,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251546,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
347,2025-12-01T10:41:17.747157,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251547,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
348,2025-12-01T10:41:17.747157,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251548,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
349,2025-12-01T10:41:17.748160,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251549,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
350,2025-12-01T10:41:17.748682,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251550,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
351,2025-12-01T10:41:17.749273,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251551,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
352,2025-12-01T10:41:17.749773,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251552,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
353,2025-12-01T10:41:17.750355,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251553,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
354,2025-12-01T10:41:17.751445,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251554,N1-N2-N3-N4-N5,4,8,1,0.25269,0.07,0,0.0005,failed
355,2025-12-01T10:41:17.751947,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251555,N1-N2-N3-N4-N5,4,8,1,0.28007,0.07,0,0.0,failed
356,2025-12-01T10:41:17.752455,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251556,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
357,2025-12-01T10:41:17.752957,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251557,N1-N2-N3-N4-N5,4,8,1,0.32362,0.07,0,0.0,failed
358,2025-12-01T10:41:17.753459,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251558,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
359,2025-12-01T10:41:17.753962,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251559,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0,failed
360,2025-12-01T10:41:17.754966,linear_5,N1,N5,0.05,purify_single,highest_fidelity,20251560,N1-N2-N3-N4-N5,4,8,1,0.77272,0.07,0,0.0005,failed
361,2025-12-01T10:41:17.755469,linear_5,N1,N5,0.005,purify_double,shortest,20251561,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
362,2025-12-01T10:41:17.755972,linear_5,N1,N5,0.005,purify_double,shortest,20251562,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
363,2025-12-01T10:41:17.756474,linear_5,N1,N5,0.005,purify_double,shortest,20251563,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
364,2025-12-01T10:41:17.756474,linear_5,N1,N5,0.005,purify_double,shortest,20251564,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
365,2025-12-01T10:41:17.757442,linear_5,N1,N5,0.005,purify_double,shortest,20251565,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
366,2025-12-01T10:41:17.758270,linear_5,N1,N5,0.005,purify_double,shortest,20251566,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
367,2025-12-01T10:41:17.758769,linear_5,N1,N5,0.005,purify_double,shortest,20251567,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
368,2025-12-01T10:41:17.759270,linear_5,N1,N5,0.005,purify_double,shortest,20251568,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
369,2025-12-01T10:41:17.759771,linear_5,N1,N5,0.005,purify_double,shortest,20251569,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
370,2025-12-01T10:41:17.760777,linear_5,N1,N5,0.005,purify_double,shortest,20251570,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
371,2025-12-01T10:41:17.761279,linear_5,N1,N5,0.005,purify_double,shortest,20251571,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
372,2025-12-01T10:41:17.761781,linear_5,N1,N5,0.005,purify_double,shortest,20251572,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
373,2025-12-01T10:41:17.762282,linear_5,N1,N5,0.005,purify_double,shortest,20251573,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
374,2025-12-01T10:41:17.762786,linear_5,N1,N5,0.005,purify_double,shortest,20251574,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
375,2025-12-01T10:41:17.763300,linear_5,N1,N5,0.005,purify_double,shortest,20251575,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
376,2025-12-01T10:41:17.763802,linear_5,N1,N5,0.005,purify_double,shortest,20251576,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
377,2025-12-01T10:41:17.764391,linear_5,N1,N5,0.005,purify_double,shortest,20251577,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
378,2025-12-01T10:41:17.764892,linear_5,N1,N5,0.005,purify_double,shortest,20251578,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
379,2025-12-01T10:41:17.766083,linear_5,N1,N5,0.005,purify_double,shortest,20251579,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
380,2025-12-01T10:41:17.766789,linear_5,N1,N5,0.005,purify_double,shortest,20251580,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0007,success
381,2025-12-01T10:41:17.767298,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251581,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
382,2025-12-01T10:41:17.767812,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251582,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
383,2025-12-01T10:41:17.768328,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251583,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
384,2025-12-01T10:41:17.769331,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251584,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.001,success
385,2025-12-01T10:41:17.769845,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251585,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
386,2025-12-01T10:41:17.770346,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251586,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
387,2025-12-01T10:41:17.770848,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251587,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
388,2025-12-01T10:41:17.771353,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251588,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
389,2025-12-01T10:41:17.772357,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251589,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
390,2025-12-01T10:41:17.772864,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251590,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
391,2025-12-01T10:41:17.773366,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251591,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
392,2025-12-01T10:41:17.773867,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251592,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
393,2025-12-01T10:41:17.774371,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251593,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
394,2025-12-01T10:41:17.774873,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251594,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
395,2025-12-01T10:41:17.775375,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251595,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
396,2025-12-01T10:41:17.775990,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251596,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
397,2025-12-01T10:41:17.776996,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251597,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
398,2025-12-01T10:41:17.777499,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251598,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
399,2025-12-01T10:41:17.778016,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251599,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
400,2025-12-01T10:41:17.778519,linear_5,N1,N5,0.005,purify_double,hybrid_rule,20251600,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
401,2025-12-01T10:41:17.779022,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251601,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
402,2025-12-01T10:41:17.779022,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251602,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
403,2025-12-01T10:41:17.780602,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251603,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0006,success
404,2025-12-01T10:41:17.781150,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251604,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
405,2025-12-01T10:41:17.781652,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251605,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
406,2025-12-01T10:41:17.782152,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251606,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
407,2025-12-01T10:41:17.782653,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251607,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
408,2025-12-01T10:41:17.783153,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251608,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
409,2025-12-01T10:41:17.784133,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251609,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
410,2025-12-01T10:41:17.784637,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251610,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
411,2025-12-01T10:41:17.785147,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251611,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
412,2025-12-01T10:41:17.786152,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251612,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
413,2025-12-01T10:41:17.787160,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251613,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0005,success
414,2025-12-01T10:41:17.787664,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251614,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
415,2025-12-01T10:41:17.788167,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251615,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
416,2025-12-01T10:41:17.789174,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251616,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
417,2025-12-01T10:41:17.789677,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251617,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
418,2025-12-01T10:41:17.790679,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251618,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
419,2025-12-01T10:41:17.791196,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251619,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
420,2025-12-01T10:41:17.791698,linear_5,N1,N5,0.005,purify_double,highest_fidelity,20251620,N1-N2-N3-N4-N5,4,16,2,0.8974,0.07,1,0.0,success
421,2025-12-01T10:41:17.792546,linear_5,N1,N5,0.01,purify_double,shortest,20251621,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
422,2025-12-01T10:41:17.793072,linear_5,N1,N5,0.01,purify_double,shortest,20251622,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
423,2025-12-01T10:41:17.793579,linear_5,N1,N5,0.01,purify_double,shortest,20251623,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
424,2025-12-01T10:41:17.794088,linear_5,N1,N5,0.01,purify_double,shortest,20251624,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
425,2025-12-01T10:41:17.795098,linear_5,N1,N5,0.01,purify_double,shortest,20251625,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
426,2025-12-01T10:41:17.795603,linear_5,N1,N5,0.01,purify_double,shortest,20251626,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
427,2025-12-01T10:41:17.796209,linear_5,N1,N5,0.01,purify_double,shortest,20251627,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
428,2025-12-01T10:41:17.797218,linear_5,N1,N5,0.01,purify_double,shortest,20251628,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
429,2025-12-01T10:41:17.797722,linear_5,N1,N5,0.01,purify_double,shortest,20251629,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
430,2025-12-01T10:41:17.798226,linear_5,N1,N5,0.01,purify_double,shortest,20251630,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
431,2025-12-01T10:41:17.799237,linear_5,N1,N5,0.01,purify_double,shortest,20251631,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
432,2025-12-01T10:41:17.800062,linear_5,N1,N5,0.01,purify_double,shortest,20251632,N1-N2-N3-N4-N5,4,16,2,0.43095,0.07,0,0.0008,failed
433,2025-12-01T10:41:17.800780,linear_5,N1,N5,0.01,purify_double,shortest,20251633,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
434,2025-12-01T10:41:17.801783,linear_5,N1,N5,0.01,purify_double,shortest,20251634,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
435,2025-12-01T10:41:17.802305,linear_5,N1,N5,0.01,purify_double,shortest,20251635,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
436,2025-12-01T10:41:17.803125,linear_5,N1,N5,0.01,purify_double,shortest,20251636,N1-N2-N3-N4-N5,4,16,2,0.26355,0.07,0,0.0,failed
437,2025-12-01T10:41:17.803633,linear_5,N1,N5,0.01,purify_double,shortest,20251637,N1-N2-N3-N4-N5,4,16,2,0.29975,0.07,0,0.0,failed
438,2025-12-01T10:41:17.804135,linear_5,N1,N5,0.01,purify_double,shortest,20251638,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
439,2025-12-01T10:41:17.805141,linear_5,N1,N5,0.01,purify_double,shortest,20251639,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
440,2025-12-01T10:41:17.805643,linear_5,N1,N5,0.01,purify_double,shortest,20251640,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
441,2025-12-01T10:41:17.806146,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251641,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
442,2025-12-01T10:41:17.807152,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251642,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
443,2025-12-01T10:41:17.807655,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251643,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
444,2025-12-01T10:41:17.808171,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251644,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
445,2025-12-01T10:41:17.808674,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251645,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
446,2025-12-01T10:41:17.809177,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251646,N1-N2-N3-N4-N5,4,16,2,0.42767,0.07,0,0.0,failed
447,2025-12-01T10:41:17.809680,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251647,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
448,2025-12-01T10:41:17.810685,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251648,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
449,2025-12-01T10:41:17.811189,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251649,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
450,2025-12-01T10:41:17.811189,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251650,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
451,2025-12-01T10:41:17.812191,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251651,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
452,2025-12-01T10:41:17.812728,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251652,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
453,2025-12-01T10:41:17.813735,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251653,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
454,2025-12-01T10:41:17.814237,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251654,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
455,2025-12-01T10:41:17.814741,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251655,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
456,2025-12-01T10:41:17.815241,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251656,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
457,2025-12-01T10:41:17.815741,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251657,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
458,2025-12-01T10:41:17.816241,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251658,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
459,2025-12-01T10:41:17.816741,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251659,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
460,2025-12-01T10:41:17.817769,linear_5,N1,N5,0.01,purify_double,hybrid_rule,20251660,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0005,success
461,2025-12-01T10:41:17.818273,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251661,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
462,2025-12-01T10:41:17.818775,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251662,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
463,2025-12-01T10:41:17.819277,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251663,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
464,2025-12-01T10:41:17.819779,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251664,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
465,2025-12-01T10:41:17.820505,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251665,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
466,2025-12-01T10:41:17.821007,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251666,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
467,2025-12-01T10:41:17.821509,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251667,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
468,2025-12-01T10:41:17.822013,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251668,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
469,2025-12-01T10:41:17.823015,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251669,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
470,2025-12-01T10:41:17.823535,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251670,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
471,2025-12-01T10:41:17.824039,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251671,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
472,2025-12-01T10:41:17.824542,linear_5,N1,N5,0.01,purify_double,highest_fidelity,20251672,N1-N2-N3-N4-N5,4,16,2,0.88946,0.07,1,0.0,success
